Date,Industrial Production,Exchange Rate,Reserves,CPI,Exchange Rate Growth,US CPI,Real Exchange Rate,Real Exchange Rate Growth,Real Exchange Rate Index,Monthly Inflation Rate,Monthly Industrial Production Growth,Growth in Industrial Production,Reserves Index,Country
1963-09-01,40.03,4.0,7429250000,26.58,0.0,14.08,2.1188863807373965,-0.26335590669676057,1.580362590044922,0.26405130139568467,11.53524658679299,2.4833589349718244,154.40707309824234,Germany
1963-10-01,40.77,4.0,7461930000,26.78,0.0,14.12,2.1090365944734875,-0.4648567451965624,1.5730161679465353,0.7524454477050524,1.848613539845112,5.676516329704517,155.08628340195406,Germany
1963-11-01,43.71,4.0,7616070000,26.85,0.0,14.12,2.1035381750465545,-0.26070763500931626,1.5689151946967677,0.2613890963405474,7.211184694628403,6.5058479532163815,158.28987814534852,Germany
1963-12-01,40.36,4.0,7673530000,27.06,0.0,14.17,2.0946045824094606,-0.4246936301451343,1.5622521118025112,0.7821229050279266,-7.664150080073218,1.9706922688226491,159.48410776748062,Germany
1964-01-01,37.75,4.0,7590800000,27.2,0.0,14.17,2.083823529411765,-0.5147058823529393,1.5542111082858807,0.5173688100517326,-6.466798810703667,9.515520742674788,157.76467482910627,Germany
1964-02-01,39.99,4.0,7804890000,27.27,0.0,14.17,2.0784745141180787,-0.25669233590025486,1.5502215674872004,0.2573529411764808,5.933774834437089,12.838600451467276,162.21425053050316,Germany
1964-03-01,40.52,4.0,7783770000,27.27,0.0,14.17,2.0784745141180787,0.0,1.5502215674872004,0.0,1.3253313328332128,7.110758657150429,161.77529944071148,Germany
1964-04-01,41.97,4.0,7633840000,27.27,0.0,14.17,2.0784745141180787,0.0,1.5502215674872004,0.0,3.5784797630799448,7.781201848998465,158.65920394390903,Germany
1964-05-01,44.13,4.0,7577900000,27.27,0.0,14.17,2.0784745141180787,0.0,1.5502215674872004,0.0,5.146533238027162,14.742589703588148,157.49656549869374,Germany
1964-06-01,42.08,4.0,7882480000,27.2,0.0,14.22,2.0911764705882354,0.6111191830295848,1.5596952688655767,-0.25669233590025486,-4.645365964196701,2.359523230357574,163.82685541009297,Germany
1964-07-01,39.32,4.0,7765880000,27.27,0.0,14.26,2.0916758342500916,0.023879556263173285,1.5600677171748396,0.2573529411764808,-6.558935361216722,9.55697966007245,161.403479601868,Germany
1964-08-01,38.17,4.0,7739110000,27.27,0.0,14.22,2.0858085808580857,-0.28050490883591017,1.5556916506469998,0.0,-2.924720244150558,6.352744497074392,160.84710078208946,Germany
1964-09-01,42.75,4.0,7781940000,27.27,0.0,14.26,2.0916758342500916,0.2812939521800395,1.5600677171748396,0.0,11.99895205658894,6.794903822133391,161.73726532639714,Germany
1964-10-01,44.57,4.0,7712080000,27.34,0.0,14.26,2.0863204096561816,-0.2560351133869654,1.5560733960262574,0.25669233590026597,4.257309941520471,9.320578857002682,160.2853182083646,Germany
1964-11-01,46.48,4.0,7596740000,27.48,0.0,14.31,2.0829694323144103,-0.16061662083455275,1.5535740835198546,0.512070226773953,4.285393762620582,6.337222603523207,157.8881298231102,Germany
1964-12-01,43.5,4.0,7905570000,27.69,0.0,14.31,2.0671722643553627,-0.7583965330444253,1.5417918315321635,0.7641921397379958,-6.411359724612731,7.779980178394452,164.30675032786237,Germany
1965-01-01,42.33,4.0,7501140000,27.76,0.0,14.31,2.061959654178674,-0.2521613832852987,1.5379040279223921,0.2527988443481455,-2.6896551724137963,12.13245033112582,155.90121106439406,Germany
1965-02-01,43.08,4.0,7598750000,27.76,0.0,14.31,2.061959654178674,0.0,1.5379040279223921,0.0,1.7717930545712246,7.726931732933218,157.9299049978489,Germany
1965-03-01,42.6,4.0,7764980000,27.9,0.0,14.35,2.057347670250896,-0.22366994031293164,1.534464198901068,0.5043227665705974,-1.114206128133699,5.13326752221126,161.38477429974623,Germany
1965-04-01,45.43,4.0,7724090000,27.97,0.0,14.4,2.059349302824455,0.09729189686809026,1.5359571082269408,0.2508960573476715,6.643192488262906,8.243983797950927,160.53493007334555,Germany
1965-05-01,45.47,4.0,7550790000,28.04,0.0,14.4,2.0542082738944365,-0.24964336661912334,1.5321226931921372,0.25026814444046863,0.08804754567466322,3.0364831180602625,156.93312023144694,Germany
1965-06-01,45.13,4.0,7449140000,28.25,0.0,14.49,2.0516814159292034,-0.12300884955752656,1.5302380466934318,0.7489300998573478,-0.7477457664394005,7.24809885931561,154.8204602751342,Germany
1965-07-01,41.0,4.0,7348160000,28.32,0.0,14.49,2.0466101694915255,-0.24717514124292794,1.5264556786401644,0.24778761061947652,-9.15134057168181,4.272634791454721,152.7217253770677,Germany
1965-08-01,39.66,4.0,7261970000,28.32,0.0,14.49,2.0466101694915255,0.0,1.5264556786401644,0.0,-3.268292682926832,3.903589206182856,150.93038094386955,Germany
1965-09-01,45.2,4.0,7353730000,28.32,0.0,14.49,2.0466101694915255,0.0,1.5264556786401644,0.0,13.968734241048942,5.730994152046787,152.83749041353266,Germany
1965-10-01,46.29,4.0,7401570000,28.46,0.0,14.54,2.043569922698524,-0.14855036090027918,1.5241881232205616,0.4943502824858781,2.4115044247787543,3.8590980480143644,153.8317811396517,Germany
1965-11-01,48.15,4.0,7429890000,28.6,0.0,14.54,2.0335664335664334,-0.4895104895104807,1.516727062477524,0.49191848208012257,4.0181464679196255,3.5929432013769302,154.42037464641783,Germany
1965-12-01,44.5,4.0,7424050000,28.74,0.0,14.58,2.0292275574112737,-0.2133628920865993,1.5134909297519616,0.4895104895104696,-7.580477673935615,2.298850574712641,154.29899801931634,Germany
1966-01-01,42.56,4.0,7262830000,28.88,0.0,14.58,2.0193905817174516,-0.4847645429363001,1.5061540623639673,0.4871259568545616,-4.359550561797743,0.5433498700685213,150.9482548992304,Germany
1966-02-01,43.91,4.0,7212930000,28.95,0.0,14.68,2.0283246977547496,0.44241644574274375,1.5128175356340878,0.2423822714681556,3.17199248120299,1.9266480965645316,149.91114981492143,Germany
1966-03-01,45.2,4.0,7154140000,29.02,0.0,14.72,2.0289455547898,0.030609351438548593,1.513280599270194,0.24179620034543436,2.937827374174473,6.103286384976525,148.6892779129871,Germany
1966-04-01,47.41,4.0,7162730000,29.23,0.0,14.81,2.0266849127608624,-0.11141955108656676,1.511594508819807,0.7236388697450025,4.889380530973431,4.358353510895885,148.8678096299052,Germany
1966-05-01,46.62,4.0,7177080000,29.23,0.0,14.81,2.0266849127608624,0.0,1.511594508819807,0.0,-1.6663151233916929,2.529140092368598,149.16605528040287,Germany
1966-06-01,46.73,4.0,7412700000,29.23,0.0,14.86,2.03352719808416,0.33760972316001503,1.5166977988563355,0.0,0.2359502359502441,3.545313538666073,154.06310337589136,Germany
1966-07-01,42.71,4.0,7670010000,29.23,0.0,14.9,2.0390010263427985,0.2691790040376896,1.5207804308855586,0.0,-8.602610742563655,4.170731707317077,159.41094925251534,Germany
1966-08-01,39.39,4.0,7664590000,29.16,0.0,15.0,2.05761316872428,0.9128069157897656,1.5346622198326592,-0.23947998631542733,-7.773355186139074,-0.6807866868381196,159.29830176640402,Germany
1966-09-01,45.28,4.0,7685180000,29.16,0.0,15.0,2.05761316872428,0.0,1.5346622198326592,0.0,14.953033764914947,0.1769911504424737,159.72623751161288,Germany
1966-10-01,46.55,4.0,7864420000,29.23,0.0,15.09,2.0650017105713308,0.3590831337666689,1.5401729330243676,0.24005486968450285,2.804770318021199,0.5616763879887632,163.45150234751543,Germany
1966-11-01,47.26,4.0,7909080000,29.51,0.0,15.09,2.0454083361572346,-0.948830904778053,1.5255592962488058,0.9579199452617315,1.525241675617628,-1.8483904465212864,164.37970100613742,Germany
1966-12-01,43.94,4.0,8054140000,29.58,0.0,15.09,2.0405679513184585,-0.23664638269099703,1.5219491153584268,0.23720772619448827,-7.024968260685571,-1.2584269662921366,167.39458003479186,Germany
1967-01-01,40.18,4.0,7789910000,29.65,0.0,15.09,2.0357504215851603,-0.23608768971331573,1.5183559808533649,0.23664638269100813,-8.557123350022755,-5.592105263157898,161.90291116852023,Germany
1967-02-01,41.7,4.0,7974810000,29.65,0.0,15.09,2.0357504215851603,0.0,1.5183559808533649,0.0,3.782976605276267,-5.033022090639927,165.7458115710999,Germany
1967-03-01,42.71,4.0,8049000000,29.72,0.0,15.13,2.0363391655450878,0.028920242564356435,1.5187950930860181,0.23608768971332683,2.4220623501199023,-5.508849557522133,167.28775197600734,Germany
1967-04-01,44.2,4.0,8008330000,29.72,0.0,15.18,2.0430686406460294,0.33046926635820206,1.523814244087624,0.0,3.4886443455865113,-6.770723476059892,166.442480156792,Germany
1967-05-01,44.05,4.0,7859890000,29.79,0.0,15.23,2.0449815374286673,0.09362861063899608,1.5252409701930822,0.23553162853298115,-0.33936651583711397,-5.512655512655518,163.35735232683567,Germany
1967-06-01,43.34,4.0,7809310000,29.79,0.0,15.27,2.0503524672708964,0.26263952724885353,1.5292468558666032,0.0,-1.6118047673098657,-7.254440402311135,162.30611434759024,Germany
1967-07-01,41.52,4.0,7844130000,29.79,0.0,15.32,2.0570661295736827,0.3274394237066325,1.5342542129585046,0.0,-4.199353945546836,-2.7862327323811664,163.02980170301385,Germany
1967-08-01,38.28,4.0,7895510000,29.65,0.0,15.36,2.0721753794266444,0.7345048190596115,1.54552338408931,-0.46995636119503414,-7.8034682080924895,-2.817974105102816,164.09766661747864,Germany
1967-09-01,45.32,4.0,8012650000,29.65,0.0,15.41,2.078920741989882,0.32552083333332593,1.5505543846885588,0.0,18.39080459770115,0.08833922261484162,166.53226560697667,Germany
1967-10-01,46.66,4.0,8063380000,29.72,0.0,15.45,2.079407806191117,0.02342870468303726,1.5509176594962975,0.23608768971332683,2.956751985878192,0.236305048335117,167.58662113657573,Germany
1967-11-01,48.86,4.0,8218520000,29.79,0.0,15.5,2.0812353138637127,0.08788596768534163,1.5522806984893485,0.23553162853298115,4.714959279897135,3.3855268726195487,170.8109995489944,Germany
1967-12-01,49.27,4.0,8153290000,29.79,0.0,15.55,2.087948976166499,0.3225806451613078,1.5572880555812498,0.0,0.8391322144903901,12.130177514792905,169.45528081854403,Germany
1968-01-01,42.19,4.0,7908190000,30.07,0.0,15.64,2.08047888260725,-0.3577718442605127,1.5517165173843481,0.9399127223900683,-14.369799066368994,5.002488800398197,164.36120354070584,Germany
1968-02-01,44.57,4.0,8231100000,30.14,0.0,15.68,2.0809555408095552,0.022910984883828256,1.552072030921086,0.2327901563019541,5.641147191277551,6.882494004796147,171.07245810531916,Germany
1968-03-01,47.11,4.0,8559870000,30.14,0.0,15.73,2.0875912408759123,0.3188775510204023,1.5570212402033599,0.0,5.698900605788637,10.302036993678287,177.90550497041443,Germany
1968-04-01,48.79,4.0,8540490000,30.14,0.0,15.78,2.0942269409422694,0.31786395422759295,1.5619704494856337,0.0,3.566121842496295,10.384615384615369,177.50271746472492,Germany
1968-05-01,49.2,4.0,8431020000,30.14,0.0,15.82,2.099535500995355,0.25348542458807355,1.5659298169114528,0.0,0.8403361344537785,11.691259931895592,175.22752921664272,Germany
1968-06-01,52.74,4.0,8889420000,30.14,0.0,15.91,2.1114797611147975,0.568900126422256,1.5748383936195458,0.0,7.195121951219519,21.6889709275496,184.75476309734862,Germany
1968-07-01,44.61,4.0,8835630000,30.14,0.0,16.01,2.1247511612475116,0.6285355122564562,1.5847368121840937,0.0,-15.415244596131972,7.4421965317919,183.63680954053544,Germany
1968-08-01,45.62,4.0,8957490000,30.07,0.0,16.05,2.1350182906551383,0.4832156157805523,1.59239450792959,-0.2322495023225013,2.264066352835692,19.174503657262278,186.16950744782778,Germany
1968-09-01,51.73,4.0,9216150000,30.07,0.0,16.1,2.1416694379780514,0.31152647975076775,1.5973552384838878,0.0,13.393248575186313,14.143865842894954,191.54541127763449,Germany
1968-10-01,52.29,4.0,9073580000,30.14,0.0,16.19,2.148639681486397,0.3254584197142085,1.6025539656002796,0.2327901563019541,1.0825439783491264,12.066009429918555,188.58228358485036,Germany
1968-11-01,57.62,4.0,10893880000,30.35,0.0,16.23,2.139044481054366,-0.4465709404283702,1.595397425285226,0.6967485069674817,10.193153566647538,17.928776094965194,226.4147963096517,Germany
1968-12-01,54.26,4.0,9949880000,30.42,0.0,16.28,2.140696909927679,0.07725079529430356,1.5966298824843639,0.23064250411861664,-5.8313085734120085,10.127866856099033,206.79501275078093,Germany
1969-01-01,49.56,4.0,8577030000,30.49,0.0,16.33,2.1423417513938996,0.07683672819782661,1.5978566806474936,0.2301117685733045,-8.66199778842609,17.46859445366202,178.26215273087018,Germany
1969-02-01,52.55,4.0,8391610000,30.63,0.0,16.42,2.1443029709435195,0.09154559716459953,1.5993194480876267,0.45916693998031555,6.033091202582708,17.90442001346195,174.40844482039793,Germany
1969-03-01,54.37,4.0,8110110000,30.7,0.0,16.56,2.1576547231270355,0.6226616464389378,1.6092777968949072,0.2285341168788868,3.463368220742158,15.410740819358937,168.5578419900779,Germany
1969-04-01,56.13,4.0,8818500000,30.7,0.0,16.65,2.1693811074918568,0.5434782608695787,1.618023871878032,0.0,3.237079271657173,15.044066407050627,183.28078529015042,Germany
1969-05-01,57.43,4.0,11569940000,30.77,0.0,16.69,2.1696457588560287,0.012199394714840217,1.6182212609967428,0.22801302931596545,2.316052022091575,16.72764227642276,240.465803590171,Germany
1969-06-01,57.92,4.0,10087200000,30.77,0.0,16.78,2.181345466363341,0.5392450569203122,1.6269474391567011,0.0,0.8532126066515877,9.821767159651106,209.64902618118785,Germany
1969-07-01,50.8,4.0,10103250000,30.77,0.0,16.88,2.1943451413714654,0.5959475566149841,1.6366431926677658,0.0,-12.292817679558022,13.87581259807218,209.98260406902673,Germany
1969-08-01,50.61,4.0,10701240000,30.7,0.0,16.97,2.211074918566775,0.7624040940457322,1.6491210273735857,-0.22749431264218467,-0.3740157480314865,10.938185006576063,222.4110303088245,Germany
1969-09-01,56.42,4.0,12296860000,30.7,0.0,17.01,2.2162866449511403,0.23571007660578847,1.65300817181053,0.0,11.479944674965425,9.066305818673893,255.57386827726245,Germany
1969-10-01,58.7,4.0,10691550000,30.77,0.0,17.11,2.2242443938901526,0.3590577490118818,1.6589434257432154,0.22801302931596545,4.041120170152435,12.25855804169058,222.20963655597976,Germany
1969-11-01,64.22,3.66,8781940000,30.84,-8.499999999999996,17.2,2.0412451361867707,-8.2274797772254,1.5224541908745821,0.22749431264219577,9.403747870528111,11.454356126345022,182.52093435062466,Germany
1969-12-01,59.22,3.66,7033720000,31.05,0.0,17.29,2.038048309178744,-0.1566116166723086,1.5200698507531583,0.6809338521400754,-7.785736530675802,9.14117213416883,146.18650848908962,Germany
1970-01-01,54.68,3.66,7018200000,31.4,0.0,17.34,2.0211592356687897,-0.8286885759228979,1.5074732055539184,1.1272141706924144,-7.666328942924682,10.330912025827278,145.86394594583362,Germany
1970-02-01,58.04,3.66,7184100000,31.47,0.0,17.43,2.0271306005719736,0.29544257561715526,1.5119269232191455,0.22292993630572688,6.14484272128748,10.44719314938154,149.31195663695297,Germany
1970-03-01,60.64,3.66,7362270000,31.61,0.0,17.52,2.028573236317621,0.07116639378048628,1.5130029070869966,0.44486812837623013,4.479669193659541,11.532094905278644,153.01498294699957,Germany
1970-04-01,60.18,3.66,7521380000,31.75,0.0,17.66,2.035766929133858,0.3546183439398609,1.5183682929398705,0.44289781714648147,-0.7585751978891886,7.215392838054502,156.3218725254444,Germany
1970-05-01,65.44,3.66,7851030000,31.75,0.0,17.7,2.0403779527559056,0.22650056625144188,1.5218074057211615,0.0,8.740445330674639,13.947414243426781,163.17320901928102,Germany
1970-06-01,60.7,3.66,8847780000,31.82,0.0,17.79,2.0462413576367062,0.287368566832491,1.5261806018529331,0.2204724409448744,-7.243276283618572,4.799723756906071,183.8893311191798,Germany
1970-07-01,54.81,3.66,10011510000,31.82,0.0,17.89,2.0577435575109995,0.5621135469364935,1.5347594697666653,0.0,-9.703459637561785,7.893700787401592,208.07591027274407,Germany
1970-08-01,52.53,3.66,10275500000,31.82,0.0,17.89,2.0577435575109995,0.0,1.5347594697666653,0.0,-4.159824849480021,3.793716656787205,213.5625910584499,Germany
1970-09-01,59.02,3.66,11332250000,31.82,0.0,17.98,2.068095537397863,0.5030743432085094,1.5424804508890242,0.0,12.354844850561598,4.608294930875578,235.52573329980234,Germany
1970-10-01,61.23,3.66,11917240000,31.96,0.0,18.07,2.0693429286608263,0.06031593997501972,1.543410812471909,0.4399748585795171,3.7444933920704804,4.310051107325363,247.6839718422852,Germany
1970-11-01,64.01,3.66,13594870000,32.1,0.0,18.16,2.0705794392523362,0.05975377857310171,1.5443330587512667,0.43804755944931717,4.54025804344278,-0.3270009342883684,282.5512785074,Germany
1970-12-01,60.18,3.66,13623720000,32.31,0.0,18.25,2.067316620241411,-0.15757999664592903,1.5418994987690844,0.6542056074766434,-5.983440087486336,1.6210739614994862,283.150887358749,Germany
1971-01-01,58.37,3.66,14042440000,32.66,0.0,18.25,2.045162278015922,-1.0716472749540351,1.5253757748079957,1.0832559579077472,-3.007643735460286,6.748354059985373,291.8534252525735,Germany
1971-02-01,59.67,3.66,14881860000,32.94,0.0,18.3,2.0333333333333337,-0.578386605783876,1.5165532056386342,0.8573178199632547,2.2271714922049046,2.8084079944865614,309.2996527048906,Germany
1971-03-01,59.47,3.66,15837290000,33.08,0.0,18.34,2.0291535671100367,-0.20556227327690468,1.5134357443936697,0.4250151791135526,-0.33517680576504727,-1.9294195250659674,329.1569936007083,Germany
1971-04-01,62.91,3.66,16765660000,33.29,0.0,18.39,2.0218504055271858,-0.35991172384514103,1.5079887117167339,0.6348246674727998,5.784429123928025,4.536390827517445,348.4519284127304,Germany
1971-05-01,63.04,3.55,19121040000,33.36,-3.0054644808743256,18.48,1.966546762589928,-2.7352984566055283,1.4667407197593605,0.21027335536196734,0.20664441265298983,-3.6674816625916873,397.4053667590154,Germany
1971-06-01,62.32,3.51,16883509999,33.5,-1.1267605633802829,18.62,1.9509313432835822,-0.7940527834578659,1.4550940242480013,0.4196642685851293,-1.1421319796954266,2.6688632619439767,350.901283786452,Germany
1971-07-01,55.97,3.48,17229660000,33.64,-0.8547008547008492,18.66,1.9303448275862067,-1.0552147705375714,1.439739657178927,0.417910447761205,-10.189345314505783,2.1164021164021163,358.095550839972,Germany
1971-08-01,51.37,3.42,17027110000,33.64,-1.7241379310344844,18.71,1.9021462544589776,-1.4608049672912626,1.418707868750795,0.0,-8.218688583169554,-2.2082619455549235,353.88581867911466,Germany
1971-09-01,60.12,3.36,17369330000,33.71,-1.7543859649122824,18.71,1.8648946900029666,-1.958396436061971,1.3909239444110486,0.2080856123662267,17.033287911232243,1.8637749915282775,360.9984058925858,Germany
1971-10-01,62.84,3.33,17572280000,33.85,-0.8928571428571371,18.76,1.8455184638109305,-1.0389984107899042,1.3764722667333216,0.4153070305547235,4.52428476380573,2.629430017965051,365.2164515210528,Germany
1971-11-01,64.27,3.33,17793960000,33.92,0.0,18.76,1.8417099056603774,-0.20636792452829456,1.3736316694847563,0.20679468242246202,2.2756206238064847,0.4061865333541581,369.82377527034356,Germany
1971-12-01,57.39,3.47,18725480000,34.06,4.204204204204208,18.85,1.9204198473282443,4.273742646763035,1.4323371519529695,0.4127358490566113,-10.70483896063481,-4.636091724825519,389.184178639792,Germany
1972-01-01,57.2,3.23,19410670000,34.48,-6.916426512968306,18.85,1.7658207656612532,-8.050275145930962,1.3170300702033642,1.2331180270111375,-0.33106813033628724,-2.0044543429843964,403.4249408185024,Germany
